time,mode,state,x,y,theta,error
6.05,SQUARE,Square Turn (Odometry),0.000,0.370,1.536,0.370
6.08,SQUARE,Square Turn (Odometry),0.000,0.370,1.501,0.370
6.11,SQUARE,Square Turn (Odometry),0.000,0.370,1.466,0.370
6.14,SQUARE,Square Turn (Odometry),0.000,0.370,1.431,0.370
6.18,SQUARE,Square Turn (Odometry),0.000,0.370,1.397,0.370
6.21,SQUARE,Square Turn (Odometry),0.000,0.370,1.362,0.370
6.24,SQUARE,Square Turn (Odometry),0.000,0.370,1.327,0.370
6.27,SQUARE,Square Turn (Odometry),0.000,0.370,1.292,0.370
6.30,SQUARE,Square Turn (Odometry),0.000,0.370,1.257,0.370
6.34,SQUARE,Square Turn (Odometry),0.000,0.370,1.222,0.370
6.37,SQUARE,Square Turn (Odometry),0.000,0.370,1.188,0.370
6.40,SQUARE,Square Turn (Odometry),0.000,0.370,1.153,0.370
6.43,SQUARE,Square Turn (Odometry),0.000,0.370,1.118,0.370
6.46,SQUARE,Square Turn (Odometry),0.000,0.370,1.083,0.370
6.50,SQUARE,Square Turn (Odometry),0.000,0.370,1.048,0.370
6.53,SQUARE,Square Turn (Odometry),0.000,0.370,1.013,0.370
6.56,SQUARE,Square Turn (Odometry),0.000,0.370,0.979,0.370
6.59,SQUARE,Square Turn (Odometry),0.000,0.370,0.944,0.370
6.62,SQUARE,Square Turn (Odometry),0.000,0.370,0.909,0.370
6.66,SQUARE,Square Turn (Odometry),0.000,0.370,0.874,0.370
6.69,SQUARE,Square Turn (Odometry),0.000,0.370,0.839,0.370
6.72,SQUARE,Square Turn (Odometry),0.000,0.370,0.804,0.370
6.75,SQUARE,Square Turn (Odometry),0.000,0.370,0.770,0.370
6.78,SQUARE,Square Turn (Odometry),0.000,0.370,0.735,0.370
6.82,SQUARE,Square Turn (Odometry),0.000,0.370,0.700,0.370
6.85,SQUARE,Square Turn (Odometry),0.000,0.370,0.665,0.370
6.88,SQUARE,Square Turn (Odometry),0.000,0.370,0.630,0.370
6.91,SQUARE,Square Turn (Odometry),0.000,0.370,0.596,0.370
6.94,SQUARE,Square Turn (Odometry),0.000,0.370,0.561,0.370
6.98,SQUARE,Square Turn (Odometry),0.000,0.370,0.526,0.370
7.01,SQUARE,Square Turn (Odometry),0.000,0.370,0.491,0.370
7.04,SQUARE,Square Turn (Odometry),0.000,0.370,0.456,0.370
7.07,SQUARE,Square Turn (Odometry),0.000,0.370,0.421,0.370
7.10,SQUARE,Square Turn (Odometry),0.000,0.370,0.387,0.370
7.14,SQUARE,Square Turn (Odometry),0.000,0.370,0.352,0.370
7.17,SQUARE,Square Turn (Odometry),0.000,0.370,0.317,0.370
7.20,SQUARE,Square Turn (Odometry),0.000,0.370,0.282,0.370
7.23,SQUARE,Square Turn (Odometry),0.000,0.370,0.247,0.370
7.26,SQUARE,Square Turn (Odometry),0.000,0.370,0.212,0.370
7.30,SQUARE,Square Turn (Odometry),0.000,0.370,0.178,0.370
7.33,SQUARE,Square Turn (Odometry),0.000,0.370,0.143,0.370
7.36,SQUARE,Square Turn (Odometry),0.000,0.370,0.108,0.370
7.39,SQUARE,Square Turn (Odometry),0.000,0.370,0.073,0.370
7.42,SQUARE,Square Turn (Odometry),0.000,0.370,0.038,0.370
7.46,SQUARE,Square Turn (Odometry),0.000,0.370,0.003,0.370
7.49,SQUARE,Square Turn (Odometry),0.000,0.370,-0.031,0.370
7.52,SQUARE,Square Turn (Odometry),0.000,0.370,-0.066,0.370
7.55,SQUARE,Square Forward,0.002,0.370,-0.066,0.370
7.58,SQUARE,Square Forward,0.004,0.370,-0.066,0.370
7.62,SQUARE,Square Forward,0.006,0.370,-0.066,0.370
7.65,SQUARE,Square Forward,0.008,0.369,-0.066,0.370
7.68,SQUARE,Square Forward,0.010,0.369,-0.066,0.369
7.71,SQUARE,Square Forward,0.012,0.369,-0.066,0.369
7.74,SQUARE,Square Forward,0.014,0.369,-0.066,0.369
7.78,SQUARE,Square Forward,0.016,0.369,-0.066,0.369
7.81,SQUARE,Square Forward,0.018,0.369,-0.066,0.369
7.84,SQUARE,Square Forward,0.020,0.369,-0.066,0.369
7.87,SQUARE,Square Forward,0.022,0.369,-0.066,0.369
7.90,SQUARE,Square Forward,0.024,0.368,-0.066,0.369
7.94,SQUARE,Square Forward,0.026,0.368,-0.066,0.369
7.97,SQUARE,Square Forward,0.027,0.368,-0.066,0.369
8.00,SQUARE,Square Forward,0.029,0.368,-0.066,0.369
8.03,SQUARE,Square Forward,0.031,0.368,-0.066,0.369
8.06,SQUARE,Square Forward,0.033,0.368,-0.066,0.369
8.10,SQUARE,Square Forward,0.035,0.368,-0.066,0.369
8.13,SQUARE,Square Forward,0.037,0.368,-0.066,0.369
8.16,SQUARE,Square Forward,0.039,0.367,-0.066,0.369
8.19,SQUARE,Square Forward,0.041,0.367,-0.066,0.370
8.22,SQUARE,Square Forward,0.043,0.367,-0.066,0.370
8.26,SQUARE,Square Forward,0.045,0.367,-0.066,0.370
8.29,SQUARE,Square Forward,0.047,0.367,-0.066,0.370
8.32,SQUARE,Square Forward,0.049,0.367,-0.066,0.370
8.35,SQUARE,Square Forward,0.051,0.367,-0.066,0.370
8.38,SQUARE,Square Forward,0.053,0.366,-0.066,0.370
8.42,SQUARE,Square Forward,0.055,0.366,-0.066,0.370
8.45,SQUARE,Square Forward,0.057,0.366,-0.066,0.371
8.48,SQUARE,Square Forward,0.059,0.366,-0.066,0.371
8.51,SQUARE,Square Forward,0.061,0.366,-0.066,0.371
8.54,SQUARE,Square Forward,0.063,0.366,-0.066,0.371
8.58,SQUARE,Square Forward,0.065,0.366,-0.066,0.371
8.61,SQUARE,Square Forward,0.067,0.366,-0.066,0.372
8.64,SQUARE,Square Forward,0.069,0.365,-0.066,0.372
8.67,SQUARE,Square Forward,0.071,0.365,-0.066,0.372
8.70,SQUARE,Square Forward,0.073,0.365,-0.066,0.372
8.74,SQUARE,Square Forward,0.075,0.365,-0.066,0.373
8.77,SQUARE,Square Forward,0.077,0.365,-0.066,0.373
8.80,SQUARE,Square Forward,0.079,0.365,-0.066,0.373
8.83,SQUARE,Square Forward,0.081,0.365,-0.066,0.373
8.86,SQUARE,Square Forward,0.082,0.365,-0.066,0.374
8.90,SQUARE,Square Forward,0.084,0.364,-0.066,0.374
8.93,SQUARE,Square Forward,0.086,0.364,-0.066,0.374
8.96,SQUARE,Square Forward,0.088,0.364,-0.066,0.375
8.99,SQUARE,Square Forward,0.090,0.364,-0.066,0.375
9.02,SQUARE,Square Forward,0.092,0.364,-0.066,0.375
9.06,SQUARE,Square Forward,0.094,0.364,-0.066,0.376
9.09,SQUARE,Square Forward,0.096,0.364,-0.066,0.376
9.12,SQUARE,Square Forward,0.098,0.363,-0.066,0.376
9.15,SQUARE,Square Forward,0.100,0.363,-0.066,0.377
9.18,SQUARE,Square Forward,0.102,0.363,-0.066,0.377
9.22,SQUARE,Square Forward,0.104,0.363,-0.066,0.378
9.25,SQUARE,Square Forward,0.106,0.363,-0.066,0.378
9.28,SQUARE,Square Forward,0.108,0.363,-0.066,0.379
9.31,SQUARE,Square Forward,0.110,0.363,-0.066,0.379
9.34,SQUARE,Square Forward,0.112,0.363,-0.066,0.379
9.38,SQUARE,Square Forward,0.114,0.362,-0.066,0.380
9.41,SQUARE,Square Forward,0.116,0.362,-0.066,0.380
9.44,SQUARE,Square Forward,0.118,0.362,-0.066,0.381
9.47,SQUARE,Square Forward,0.120,0.362,-0.066,0.381
9.50,SQUARE,Square Forward,0.122,0.362,-0.066,0.382
9.54,SQUARE,Square Forward,0.124,0.362,-0.066,0.382
9.57,SQUARE,Square Forward,0.126,0.362,-0.066,0.383
9.60,SQUARE,Square Forward,0.128,0.362,-0.066,0.383
9.63,SQUARE,Square Forward,0.130,0.361,-0.066,0.384
9.66,SQUARE,Square Forward,0.132,0.361,-0.066,0.384
9.70,SQUARE,Square Forward,0.134,0.361,-0.066,0.385
9.73,SQUARE,Square Forward,0.135,0.361,-0.066,0.386
9.76,SQUARE,Square Forward,0.137,0.361,-0.066,0.386
9.79,SQUARE,Square Forward,0.139,0.361,-0.066,0.387
9.82,SQUARE,Square Forward,0.141,0.361,-0.066,0.387
9.86,SQUARE,Square Forward,0.143,0.360,-0.066,0.388
9.89,SQUARE,Square Forward,0.145,0.360,-0.066,0.389
9.92,SQUARE,Square Forward,0.147,0.360,-0.066,0.389
9.95,SQUARE,Square Forward,0.149,0.360,-0.066,0.390
9.98,SQUARE,Square Forward,0.151,0.360,-0.066,0.390
10.02,SQUARE,Square Forward,0.153,0.360,-0.066,0.391
10.05,SQUARE,Square Forward,0.155,0.360,-0.066,0.392
10.08,SQUARE,Square Forward,0.157,0.360,-0.066,0.392
10.11,SQUARE,Square Forward,0.159,0.359,-0.066,0.393
10.14,SQUARE,Square Forward,0.161,0.359,-0.066,0.394
10.18,SQUARE,Square Forward,0.163,0.359,-0.066,0.394
10.21,SQUARE,Square Forward,0.165,0.359,-0.066,0.395
10.24,SQUARE,Square Forward,0.167,0.359,-0.066,0.396
10.27,SQUARE,Square Forward,0.169,0.359,-0.066,0.397
10.30,SQUARE,Square Forward,0.171,0.359,-0.066,0.397
10.34,SQUARE,Square Forward,0.173,0.359,-0.066,0.398
10.37,SQUARE,Square Forward,0.175,0.358,-0.066,0.399
10.40,SQUARE,Square Forward,0.177,0.358,-0.066,0.399
10.43,SQUARE,Square Forward,0.179,0.358,-0.066,0.400
10.46,SQUARE,Square Forward,0.181,0.358,-0.066,0.401
10.50,SQUARE,Square Forward,0.183,0.358,-0.066,0.402
10.53,SQUARE,Square Forward,0.185,0.358,-0.066,0.403
10.56,SQUARE,Square Forward,0.187,0.358,-0.066,0.403
10.59,SQUARE,Square Forward,0.189,0.357,-0.066,0.404
10.62,SQUARE,Square Forward,0.190,0.357,-0.066,0.405
10.66,SQUARE,Square Forward,0.192,0.357,-0.066,0.406
10.69,SQUARE,Square Forward,0.194,0.357,-0.066,0.407
10.72,SQUARE,Square Forward,0.196,0.357,-0.066,0.407
10.75,SQUARE,Square Forward,0.198,0.357,-0.066,0.408
10.78,SQUARE,Square Forward,0.200,0.357,-0.066,0.409
10.82,SQUARE,Square Forward,0.202,0.357,-0.066,0.410
10.85,SQUARE,Square Forward,0.204,0.356,-0.066,0.411
10.88,SQUARE,Square Forward,0.206,0.356,-0.066,0.412
10.91,SQUARE,Square Forward,0.208,0.356,-0.066,0.413
10.94,SQUARE,Square Forward,0.210,0.356,-0.066,0.413
10.98,SQUARE,Square Forward,0.212,0.356,-0.066,0.414
11.01,SQUARE,Square Forward,0.214,0.356,-0.066,0.415
11.04,SQUARE,Square Forward,0.216,0.356,-0.066,0.416
11.07,SQUARE,Square Forward,0.218,0.356,-0.066,0.417
11.10,SQUARE,Square Forward,0.220,0.355,-0.066,0.418
11.14,SQUARE,Square Forward,0.222,0.355,-0.066,0.419
11.17,SQUARE,Square Forward,0.224,0.355,-0.066,0.420
11.20,SQUARE,Square Forward,0.226,0.355,-0.066,0.421
11.23,SQUARE,Square Forward,0.228,0.355,-0.066,0.422
11.26,SQUARE,Square Forward,0.230,0.355,-0.066,0.423
11.30,SQUARE,Square Forward,0.232,0.355,-0.066,0.424
11.33,SQUARE,Square Forward,0.234,0.354,-0.066,0.425
11.36,SQUARE,Square Forward,0.236,0.354,-0.066,0.426
11.39,SQUARE,Square Forward,0.238,0.354,-0.066,0.427
11.42,SQUARE,Square Forward,0.240,0.354,-0.066,0.428
11.46,SQUARE,Square Forward,0.242,0.354,-0.066,0.429
11.49,SQUARE,Square Forward,0.243,0.354,-0.066,0.430
11.52,SQUARE,Square Forward,0.245,0.354,-0.066,0.431
11.55,SQUARE,Square Forward,0.247,0.354,-0.066,0.432
11.58,SQUARE,Square Forward,0.249,0.353,-0.066,0.433
11.62,SQUARE,Square Forward,0.251,0.353,-0.066,0.434
11.65,SQUARE,Square Forward,0.253,0.353,-0.066,0.435
11.68,SQUARE,Square Forward,0.255,0.353,-0.066,0.436
11.71,SQUARE,Square Forward,0.257,0.353,-0.066,0.437
11.74,SQUARE,Square Forward,0.259,0.353,-0.066,0.438
11.78,SQUARE,Square Forward,0.261,0.353,-0.066,0.439
11.81,SQUARE,Square Forward,0.263,0.353,-0.066,0.440
11.84,SQUARE,Square Forward,0.265,0.352,-0.066,0.441
11.87,SQUARE,Square Forward,0.267,0.352,-0.066,0.442
11.90,SQUARE,Square Forward,0.269,0.352,-0.066,0.443
11.94,SQUARE,Square Forward,0.271,0.352,-0.066,0.444
11.97,SQUARE,Square Forward,0.273,0.352,-0.066,0.445
12.00,SQUARE,Square Forward,0.275,0.352,-0.066,0.446
12.03,SQUARE,Square Forward,0.277,0.352,-0.066,0.448
12.06,SQUARE,Square Forward,0.279,0.351,-0.066,0.449
12.10,SQUARE,Square Forward,0.281,0.351,-0.066,0.450
12.13,SQUARE,Square Forward,0.283,0.351,-0.066,0.451
12.16,SQUARE,Square Forward,0.285,0.351,-0.066,0.452
12.19,SQUARE,Square Forward,0.287,0.351,-0.066,0.453
12.22,SQUARE,Square Forward,0.289,0.351,-0.066,0.454
12.26,SQUARE,Square Forward,0.291,0.351,-0.066,0.455
12.29,SQUARE,Square Forward,0.293,0.351,-0.066,0.457
12.32,SQUARE,Square Forward,0.295,0.350,-0.066,0.458
12.35,SQUARE,Square Forward,0.297,0.350,-0.066,0.459
12.38,SQUARE,Square Forward,0.298,0.350,-0.066,0.460
12.42,SQUARE,Square Forward,0.300,0.350,-0.066,0.461
12.45,SQUARE,Square Forward,0.302,0.350,-0.066,0.462
12.48,SQUARE,Square Forward,0.304,0.350,-0.066,0.464
12.51,SQUARE,Square Forward,0.306,0.350,-0.066,0.465
12.54,SQUARE,Square Forward,0.308,0.350,-0.066,0.466
12.58,SQUARE,Square Forward,0.310,0.349,-0.066,0.467
12.61,SQUARE,Square Forward,0.312,0.349,-0.066,0.468
12.64,SQUARE,Square Forward,0.314,0.349,-0.066,0.470
12.67,SQUARE,Square Forward,0.316,0.349,-0.066,0.471
12.70,SQUARE,Square Forward,0.318,0.349,-0.066,0.472
12.74,SQUARE,Square Forward,0.320,0.349,-0.066,0.473
12.77,SQUARE,Square Forward,0.322,0.349,-0.066,0.475
12.80,SQUARE,Square Forward,0.324,0.348,-0.066,0.476
12.83,SQUARE,Square Forward,0.326,0.348,-0.066,0.477
12.86,SQUARE,Square Forward,0.328,0.348,-0.066,0.478
12.90,SQUARE,Square Forward,0.330,0.348,-0.066,0.480
12.93,SQUARE,Square Forward,0.332,0.348,-0.066,0.481
12.96,SQUARE,Square Forward,0.334,0.348,-0.066,0.482
12.99,SQUARE,Square Forward,0.336,0.348,-0.066,0.483
13.02,SQUARE,Square Forward,0.338,0.348,-0.066,0.485
13.06,SQUARE,Square Forward,0.340,0.347,-0.066,0.486
13.09,SQUARE,Square Forward,0.342,0.347,-0.066,0.487
13.12,SQUARE,Square Forward,0.344,0.347,-0.066,0.488
13.15,SQUARE,Square Forward,0.346,0.347,-0.066,0.490
13.18,SQUARE,Square Forward,0.348,0.347,-0.066,0.491
13.22,SQUARE,Square Forward,0.350,0.347,-0.066,0.492
13.25,SQUARE,Square Forward,0.351,0.347,-0.066,0.494
13.28,SQUARE,Square Forward,0.353,0.347,-0.066,0.495
13.31,SQUARE,Square Forward,0.355,0.346,-0.066,0.496
13.34,SQUARE,Square Forward,0.357,0.346,-0.066,0.498
13.38,SQUARE,Square Forward,0.359,0.346,-0.066,0.499
13.41,SQUARE,Square Forward,0.361,0.346,-0.066,0.500
13.44,SQUARE,Square Forward,0.363,0.346,-0.066,0.502
13.47,SQUARE,Square Forward,0.365,0.346,-0.066,0.503
13.50,SQUARE,Square Forward,0.367,0.346,-0.066,0.504
13.54,SQUARE,Square Forward,0.369,0.345,-0.066,0.506
13.57,SQUARE,Square Turn (Odometry),0.369,0.345,-0.101,0.506
13.60,SQUARE,Square Turn (Odometry),0.369,0.345,-0.136,0.506
13.63,SQUARE,Square Turn (Odometry),0.369,0.345,-0.171,0.506
13.66,SQUARE,Square Turn (Odometry),0.369,0.345,-0.206,0.506
13.70,SQUARE,Square Turn (Odometry),0.369,0.345,-0.240,0.506
13.73,SQUARE,Square Turn (Odometry),0.369,0.345,-0.275,0.506
13.76,SQUARE,Square Turn (Odometry),0.369,0.345,-0.310,0.506
13.79,SQUARE,Square Turn (Odometry),0.369,0.345,-0.345,0.506
13.82,SQUARE,Square Turn (Odometry),0.369,0.345,-0.380,0.506
13.86,SQUARE,Square Turn (Odometry),0.369,0.345,-0.415,0.506
13.89,SQUARE,Square Turn (Odometry),0.369,0.345,-0.449,0.506
13.92,SQUARE,Square Turn (Odometry),0.369,0.345,-0.484,0.506
13.95,SQUARE,Square Turn (Odometry),0.369,0.345,-0.519,0.506
13.98,SQUARE,Square Turn (Odometry),0.369,0.345,-0.554,0.506
14.02,SQUARE,Square Turn (Odometry),0.369,0.345,-0.589,0.506
14.05,SQUARE,Square Turn (Odometry),0.369,0.345,-0.624,0.506
14.08,SQUARE,Square Turn (Odometry),0.369,0.345,-0.658,0.506
14.11,SQUARE,Square Turn (Odometry),0.369,0.345,-0.693,0.506
14.14,SQUARE,Square Turn (Odometry),0.369,0.345,-0.728,0.506
14.18,SQUARE,Square Turn (Odometry),0.369,0.345,-0.763,0.506
14.21,SQUARE,Square Turn (Odometry),0.369,0.345,-0.798,0.506
14.24,SQUARE,Square Turn (Odometry),0.369,0.345,-0.833,0.506
14.27,SQUARE,Square Turn (Odometry),0.369,0.345,-0.867,0.506
14.30,SQUARE,Square Turn (Odometry),0.369,0.345,-0.902,0.506
14.34,SQUARE,Square Turn (Odometry),0.369,0.345,-0.937,0.506
14.37,SQUARE,Square Turn (Odometry),0.369,0.345,-0.972,0.506
14.40,SQUARE,Square Turn (Odometry),0.369,0.345,-1.007,0.506
14.43,SQUARE,Square Turn (Odometry),0.369,0.345,-1.042,0.506
14.46,SQUARE,Square Turn (Odometry),0.369,0.345,-1.076,0.506
14.50,SQUARE,Square Turn (Odometry),0.369,0.345,-1.111,0.506
14.53,SQUARE,Square Turn (Odometry),0.369,0.345,-1.146,0.506
14.56,SQUARE,Square Turn (Odometry),0.369,0.345,-1.181,0.506
14.59,SQUARE,Square Turn (Odometry),0.369,0.345,-1.216,0.506
14.62,SQUARE,Square Turn (Odometry),0.369,0.345,-1.251,0.506
14.66,SQUARE,Square Turn (Odometry),0.369,0.345,-1.285,0.506
14.69,SQUARE,Square Turn (Odometry),0.369,0.345,-1.320,0.506
14.72,SQUARE,Square Turn (Odometry),0.369,0.345,-1.355,0.506
14.75,SQUARE,Square Turn (Odometry),0.369,0.345,-1.390,0.506
14.78,SQUARE,Square Turn (Odometry),0.369,0.345,-1.425,0.506
14.82,SQUARE,Square Turn (Odometry),0.369,0.345,-1.460,0.506
14.85,SQUARE,Square Turn (Odometry),0.369,0.345,-1.494,0.506
14.88,SQUARE,Square Turn (Odometry),0.369,0.345,-1.529,0.506
14.91,SQUARE,Square Turn (Odometry),0.369,0.345,-1.564,0.506
14.94,SQUARE,Square Turn (Odometry),0.369,0.345,-1.599,0.506
14.98,SQUARE,Square Turn (Odometry),0.369,0.345,-1.634,0.506
15.01,SQUARE,Square Turn (Odometry),0.369,0.345,-1.669,0.506
15.04,SQUARE,Square Turn (Odometry),0.369,0.345,-1.703,0.506
15.07,SQUARE,Square Forward,0.369,0.344,-1.703,0.504
15.10,SQUARE,Square Forward,0.369,0.342,-1.703,0.503
15.14,SQUARE,Square Forward,0.368,0.340,-1.703,0.501
15.17,SQUARE,Square Forward,0.368,0.338,-1.703,0.500
15.20,SQUARE,Square Forward,0.368,0.336,-1.703,0.498
15.23,SQUARE,Square Forward,0.368,0.334,-1.703,0.497
15.26,SQUARE,Square Forward,0.367,0.332,-1.703,0.495
15.30,SQUARE,Square Forward,0.367,0.330,-1.703,0.494
15.33,SQUARE,Square Forward,0.367,0.328,-1.703,0.492
15.36,SQUARE,Square Forward,0.367,0.326,-1.703,0.491
15.39,SQUARE,Square Forward,0.366,0.324,-1.703,0.489
15.42,SQUARE,Square Forward,0.366,0.322,-1.703,0.488
15.46,SQUARE,Square Forward,0.366,0.320,-1.703,0.486
15.49,SQUARE,Square Forward,0.366,0.318,-1.703,0.485
15.52,SQUARE,Square Forward,0.365,0.316,-1.703,0.483
15.55,SQUARE,Square Forward,0.365,0.314,-1.703,0.482
15.58,SQUARE,Square Forward,0.365,0.312,-1.703,0.480
15.62,SQUARE,Square Forward,0.364,0.310,-1.703,0.479
15.65,SQUARE,Square Forward,0.364,0.308,-1.703,0.477
15.68,SQUARE,Square Forward,0.364,0.306,-1.703,0.476
15.71,SQUARE,Square Forward,0.364,0.305,-1.703,0.474
15.74,SQUARE,Square Forward,0.363,0.303,-1.703,0.473
15.78,SQUARE,Square Forward,0.363,0.301,-1.703,0.471
15.81,SQUARE,Square Forward,0.363,0.299,-1.703,0.470
15.84,SQUARE,Square Forward,0.363,0.297,-1.703,0.469
15.87,SQUARE,Square Forward,0.362,0.295,-1.703,0.467
15.90,SQUARE,Square Forward,0.362,0.293,-1.703,0.466
15.94,SQUARE,Square Forward,0.362,0.291,-1.703,0.464
15.97,SQUARE,Square Forward,0.362,0.289,-1.703,0.463
16.00,SQUARE,Square Forward,0.361,0.287,-1.703,0.461
16.03,SQUARE,Square Forward,0.361,0.285,-1.703,0.460
16.06,SQUARE,Square Forward,0.361,0.283,-1.703,0.459
16.10,SQUARE,Square Forward,0.361,0.281,-1.703,0.457
16.13,SQUARE,Square Forward,0.360,0.279,-1.703,0.456
16.16,SQUARE,Square Forward,0.360,0.277,-1.703,0.454
16.19,SQUARE,Square Forward,0.360,0.275,-1.703,0.453
16.22,SQUARE,Square Forward,0.360,0.273,-1.703,0.452
16.26,SQUARE,Square Forward,0.359,0.271,-1.703,0.450
16.29,SQUARE,Square Forward,0.359,0.269,-1.703,0.449
16.32,SQUARE,Square Forward,0.359,0.267,-1.703,0.447
16.35,SQUARE,Square Forward,0.359,0.265,-1.703,0.446
16.38,SQUARE,Square Forward,0.358,0.264,-1.703,0.445
16.42,SQUARE,Square Forward,0.358,0.262,-1.703,0.443
16.45,SQUARE,Square Forward,0.358,0.260,-1.703,0.442
16.48,SQUARE,Square Forward,0.357,0.258,-1.703,0.441
16.51,SQUARE,Square Forward,0.357,0.256,-1.703,0.439
16.54,SQUARE,Square Forward,0.357,0.254,-1.703,0.438
16.58,SQUARE,Square Forward,0.357,0.252,-1.703,0.437
16.61,SQUARE,Square Forward,0.356,0.250,-1.703,0.435
16.64,SQUARE,Square Forward,0.356,0.248,-1.703,0.434
16.67,SQUARE,Square Forward,0.356,0.246,-1.703,0.433
16.70,SQUARE,Square Forward,0.356,0.244,-1.703,0.431
16.74,SQUARE,Square Forward,0.355,0.242,-1.703,0.430
16.77,SQUARE,Square Forward,0.355,0.240,-1.703,0.429
16.80,SQUARE,Square Forward,0.355,0.238,-1.703,0.427
16.83,SQUARE,Square Forward,0.355,0.236,-1.703,0.426
16.86,SQUARE,Square Forward,0.354,0.234,-1.703,0.425
16.90,SQUARE,Square Forward,0.354,0.232,-1.703,0.423
16.93,SQUARE,Square Forward,0.354,0.230,-1.703,0.422
16.96,SQUARE,Square Forward,0.354,0.228,-1.703,0.421
16.99,SQUARE,Square Forward,0.353,0.226,-1.703,0.420
17.02,SQUARE,Square Forward,0.353,0.225,-1.703,0.418
17.06,SQUARE,Square Forward,0.353,0.223,-1.703,0.417
17.09,SQUARE,Square Forward,0.353,0.221,-1.703,0.416
17.12,SQUARE,Square Forward,0.352,0.219,-1.703,0.415
17.15,SQUARE,Square Forward,0.352,0.217,-1.703,0.413
17.18,SQUARE,Square Forward,0.352,0.215,-1.703,0.412
17.22,SQUARE,Square Forward,0.351,0.213,-1.703,0.411
17.25,SQUARE,Square Forward,0.351,0.211,-1.703,0.410
17.28,SQUARE,Square Forward,0.351,0.209,-1.703,0.408
17.31,SQUARE,Square Forward,0.351,0.207,-1.703,0.407
17.34,SQUARE,Square Forward,0.350,0.205,-1.703,0.406
17.38,SQUARE,Square Forward,0.350,0.203,-1.703,0.405
17.41,SQUARE,Square Forward,0.350,0.201,-1.703,0.404
17.44,SQUARE,Square Forward,0.350,0.199,-1.703,0.402
17.47,SQUARE,Square Forward,0.349,0.197,-1.703,0.401
17.50,SQUARE,Square Forward,0.349,0.195,-1.703,0.400
17.54,SQUARE,Square Forward,0.349,0.193,-1.703,0.399
17.57,SQUARE,Square Forward,0.349,0.191,-1.703,0.398
17.60,SQUARE,Square Forward,0.348,0.189,-1.703,0.397
17.63,SQUARE,Square Forward,0.348,0.187,-1.703,0.395
17.66,SQUARE,Square Forward,0.348,0.186,-1.703,0.394
17.70,SQUARE,Square Forward,0.348,0.184,-1.703,0.393
17.73,SQUARE,Square Forward,0.347,0.182,-1.703,0.392
17.76,SQUARE,Square Forward,0.347,0.180,-1.703,0.391
17.79,SQUARE,Square Forward,0.347,0.178,-1.703,0.390
17.82,SQUARE,Square Forward,0.347,0.176,-1.703,0.389
17.86,SQUARE,Square Forward,0.346,0.174,-1.703,0.387
17.89,SQUARE,Square Forward,0.346,0.172,-1.703,0.386
17.92,SQUARE,Square Forward,0.346,0.170,-1.703,0.385
17.95,SQUARE,Square Forward,0.345,0.168,-1.703,0.384
17.98,SQUARE,Square Forward,0.345,0.166,-1.703,0.383
18.02,SQUARE,Square Forward,0.345,0.164,-1.703,0.382
18.05,SQUARE,Square Forward,0.345,0.162,-1.703,0.381
18.08,SQUARE,Square Forward,0.344,0.160,-1.703,0.380
18.11,SQUARE,Square Forward,0.344,0.158,-1.703,0.379
18.14,SQUARE,Square Forward,0.344,0.156,-1.703,0.378
18.18,SQUARE,Square Forward,0.344,0.154,-1.703,0.377
18.21,SQUARE,Square Forward,0.343,0.152,-1.703,0.376
18.24,SQUARE,Square Forward,0.343,0.150,-1.703,0.375
18.27,SQUARE,Square Forward,0.343,0.148,-1.703,0.374
18.30,SQUARE,Square Forward,0.343,0.146,-1.703,0.373
18.34,SQUARE,Square Forward,0.342,0.145,-1.703,0.372
18.37,SQUARE,Square Forward,0.342,0.143,-1.703,0.371
18.40,SQUARE,Square Forward,0.342,0.141,-1.703,0.370
18.43,SQUARE,Square Forward,0.342,0.139,-1.703,0.369
18.46,SQUARE,Square Forward,0.341,0.137,-1.703,0.368
18.50,SQUARE,Square Forward,0.341,0.135,-1.703,0.367
18.53,SQUARE,Square Forward,0.341,0.133,-1.703,0.366
18.56,SQUARE,Square Forward,0.341,0.131,-1.703,0.365
18.59,SQUARE,Square Forward,0.340,0.129,-1.703,0.364
18.62,SQUARE,Square Forward,0.340,0.127,-1.703,0.363
18.66,SQUARE,Square Forward,0.340,0.125,-1.703,0.362
18.69,SQUARE,Square Forward,0.340,0.123,-1.703,0.361
18.72,SQUARE,Square Forward,0.339,0.121,-1.703,0.360
18.75,SQUARE,Square Forward,0.339,0.119,-1.703,0.359
18.78,SQUARE,Square Forward,0.339,0.117,-1.703,0.358
18.82,SQUARE,Square Forward,0.338,0.115,-1.703,0.358
18.85,SQUARE,Square Forward,0.338,0.113,-1.703,0.357
18.88,SQUARE,Square Forward,0.338,0.111,-1.703,0.356
18.91,SQUARE,Square Forward,0.338,0.109,-1.703,0.355
18.94,SQUARE,Square Forward,0.337,0.107,-1.703,0.354
18.98,SQUARE,Square Forward,0.337,0.106,-1.703,0.353
19.01,SQUARE,Square Forward,0.337,0.104,-1.703,0.352
19.04,SQUARE,Square Forward,0.337,0.102,-1.703,0.352
19.07,SQUARE,Square Forward,0.336,0.100,-1.703,0.351
19.10,SQUARE,Square Forward,0.336,0.098,-1.703,0.350
19.14,SQUARE,Square Forward,0.336,0.096,-1.703,0.349
